Month,ZipCode,ZipName,Footnote,Median_Listing_Price,Median_Listing_Price_M/M,Median_Listing_Price_Y/Y,Active_Listing_Count_,Active_Listing_Count_M/M,Active_Listing_Count_Y/Y,Days_on_Market_,Days_on_Market_M/M,Days_on_Market_Y/Y,New_Listing_Count_,New_Listing_Count_M/M,New_Listing_Count_Y/Y,Price_Increase_Count_,Price_Increase_Count_M/M,Price_Increase_Count_Y/Y,Price_Decrease_Count_,Price_Decrease_Count_M/M,Price_Decrease_Count_Y/Y,Pending_Listing_Count_,Pending_Listing_Count_M/M,Pending_Listing_Count_Y/Y,Avg_Listing_Price,Avg_Listing_Price_M/M,Avg_Listing_Price_Y/Y,Total_Listing_Count,Total_Listing_Count_M/M,Total_Listing_Count_Y/Y,Pending_Ratio,Pending_Ratio_M/M,Pending_Ratio_Y/Y
4/1/19 0:00,32953,"Merritt Island, FL",,378225,0.0508,0.0808,225,-0.0506,0.1307,60,0.0345,0.1881,56,-0.0667,-0.125,0,,-1,38,-0.4063,-0.2692,15,0.1538,0.3636,404183,0.0231,0.0436,240,-0.04,0.1429,0.0667,0.0118,0.0114
4/1/19 0:00,32955,"Rockledge, FL",*,286047.5,-0.0042,0.0035,347,0,0.2804,56,0.0182,,96,0.0435,0.0435,2,,,94,0.0217,0.2368,17,0.3077,0.8889,389703,-0.027,0.1309,364,0.0111,0.3,0.049,0.0115,0.0158
4/1/19 0:00,32958,"Sebastian, FL",,239250,-0.0029,-0.0029,428,-0.0183,0.1003,71.75,0.0871,0.2588,112,0,-0.2,6,-0.5,,120,0.0345,0.3043,20,0,-0.0476,289173,-0.0126,-0.0228,448,-0.0175,0.0927,0.0467,0.0009,-0.0073
4/1/19 0:00,32960,"Vero Beach, FL",,208675,-0.0517,0.1156,213.5,-0.007,0.1478,65.75,0.0779,0.2176,62,-0.0313,-0.0313,0,,,62,0.55,0.55,19.5,0.0263,-0.2778,278437,-0.0286,0.0165,233,-0.0043,0.0939,0.0913,0.003,-0.0538
4/1/19 0:00,32962,"Vero Beach, FL",,189725,-0.0012,0.0253,395,0.0395,0.2866,66.5,0.0726,0.2091,104,0,0.1304,6,,0.5,100,-0.1071,1.0833,24.5,0.2895,-0.2097,224058,-0.0072,-0.009,419.5,0.0514,0.2411,0.062,0.012,-0.039
4/1/19 0:00,32963,"Vero Beach, FL",,729050,0.016,0.0429,843,-0.0299,0.059,124.75,0.006,0.1995,84,-0.3636,-0.25,4,,-0.5,134,-0.141,0.0152,52,0.3333,0.1556,1264384,0.0127,-0.0066,895,-0.0143,0.0642,0.0617,0.0168,0.0052
4/1/19 0:00,32966,"Vero Beach, FL",,260050,0.0039,0.0459,263.5,-0.0057,0.1165,73.25,0.1815,0.2415,74,0.2333,0.3214,18,1.25,1.25,60,-0.0625,0.3636,33,0.1,0.5,297412,0.0041,0.0385,296.5,0.0051,0.1492,0.1252,0.012,0.032
4/1/19 0:00,32967,"Vero Beach, FL",,329050,-0.0027,-0.0027,471,-0.0021,0.1716,85.5,0.0823,0.125,72,-0.25,0,4,-0.5,0,80,-0.2593,-0.0476,47.5,0.131,0.4844,399100,-0.0026,0.0081,518.5,0.0088,0.1947,0.1008,0.0119,0.0212
4/1/19 0:00,32968,"Vero Beach, FL",,345047.5,0.0455,0.15,217,0.0188,0.2056,74,0.0278,-0.0633,48,-0.2,-0.0769,0,,,54,-0.1,1.25,25,-0.0385,-0.0385,369389,0.0077,0.0738,242,0.0126,0.1748,0.1152,-0.0069,-0.0292
4/1/19 0:00,32976,"Sebastian, FL",,245650,-0.0404,-0.0057,46.5,0.0109,-0.1389,68.5,0.0224,0.2455,12,0.5,2,0,,,18,1.25,0.5,1,0,,360872,0.0625,0.192,47.5,0.0106,-0.1204,0.0215,-0.0002,0.0215
4/1/19 0:00,33004,"Dania, FL",*,219550,-0.0201,,154,-0.0191,,75.5,0.2797,,38,0.0556,0.5833,10,,,24,-0.5385,0,28,0.0769,-0.3333,288114,-0.0282,-0.07,182,-0.0055,0.1818,0.1818,0.0162,-0.1932
4/1/19 0:00,33009,"Hallandale, FL",,283550,0.0309,-0.039,1149,-0.0052,0.0718,104.5,-0.05,-0.0234,176,-0.12,0.0476,10,-0.1667,-0.1667,208,0.0196,-0.0189,108,0.0385,-0.28,425319,0.0119,-0.0334,1257,-0.0016,0.0286,0.094,0.004,-0.0459
4/1/19 0:00,33010,"Hialeah, FL",*,309550,-0.0403,0.0491,38.5,-0.1444,0.2419,97.5,0.1471,,14,0.75,0.1667,2,,,6,0.5,0.5,28,0.1667,0,300710,-0.0281,0.0193,66.5,-0.0362,0.1271,0.7273,0.1939,-0.176
4/1/19 0:00,33012,"Hialeah, FL",*,256250,-0.1801,0.2142,116.5,-0.0127,,69.25,-0.0514,0.4427,42,0.05,-0.125,0,,-1,18,-0.25,0.5,64,-0.0857,-0.3263,290836,-0.0339,0.0807,180.5,-0.0399,0.0198,0.5494,-0.0439,-0.6092
4/1/19 0:00,33013,"Hialeah, FL",*,361300,-0.0155,0.0035,56,0,,65,0.1207,0.0156,18,0.5,0.125,0,,,10,-0.375,1.5,24.5,0.0208,-0.4167,366136,-0.0068,-0.0151,80.5,0.0063,0.0455,0.4375,0.0089,-0.7625
4/1/19 0:00,33014,"Hialeah, FL",,299650,-0.0781,-0.2116,84.5,-0.1011,0.4825,62,0.0081,0.0333,32,1,0.1429,0,,,10,-0.5,-0.375,42.5,0.0625,-0.1827,399489,-0.01,-0.1798,127,-0.0522,0.1651,0.503,0.0774,-0.4093
4/1/19 0:00,33015,"Hialeah, FL",,301300,0.0043,0.2152,190,-0.0355,0.3287,60.75,-0.028,0.125,66,-0.1316,0.1,4,0,0,38,-0.05,0.3571,111.5,0.115,-0.1423,322044,0.009,0.1118,301.5,0.0152,0.1044,0.5868,0.0792,-0.3222
4/1/19 0:00,33016,"Hialeah, FL",*,306050,0.0116,,143,-0.0654,,69,0.1311,,42,-0.0455,0.5,0,-1,,28,-0.125,0.4,44,-0.0833,-0.2667,483473,-0.0105,0.0803,187,-0.0697,0.3169,0.3077,-0.006,-0.424
4/1/19 0:00,33018,"Hialeah, FL",,367118.75,0.0225,-0.0821,192.5,-0.0179,0.3095,73,0.058,0.058,48,-0.0769,0.0909,4,,-0.5,50,0.0417,0.7857,49.5,-0.0833,-0.3028,410307,0.0168,-0.0105,242,-0.032,0.1101,0.2571,-0.0184,-0.2259
4/1/19 0:00,33019,"Hollywood, FL",,477050,-0.0042,-0.0245,963.5,0.0068,0.2368,116.5,-0.0372,0.0888,140,0.1667,0.2963,8,0,-0.3333,154,0.1,0.0694,66.5,0.1271,-0.3144,762918,0.0011,-0.0622,1030,0.0138,0.1758,0.069,0.0074,-0.0555
4/1/19 0:00,33020,"Hollywood, FL",,250050,-0.0099,0.046,300.5,-0.0148,0.1469,74.5,0.0068,-0.051,86,0.075,-0.0652,8,0,1,70,0.0938,0.5909,61.5,0.0424,-0.3457,264701,-0.0173,-0.0782,362,-0.0055,0.0169,0.2047,0.0112,-0.1541
4/1/19 0:00,33021,"Hollywood, FL",,270025,0.0758,0.0406,331.5,-0.0192,0.1431,67.75,0.0112,0.0112,106,0.1522,0.3947,6,0.5,-0.25,78,-0.1875,-0.0714,94.5,0.0385,-0.0825,334900,0.0189,0.0167,426,-0.007,0.084,0.2851,0.0158,-0.0701
4/1/19 0:00,33023,"Hollywood, FL",*,268549.5,0.0132,,197.5,-0.055,,54,0.125,,74,0.0882,0.0278,4,0,0,30,-0.25,-0.25,107,0.1383,-0.277,264302,-0.0018,0.0479,304.5,0.005,0.0722,0.5418,0.092,-0.5465
4/1/19 0:00,33024,"Hollywood, FL",*,299271.5,0.0147,,259,-0.0478,,55,0.0185,,110,0.1,0.1957,2,-0.75,-0.75,58,0.0357,0.3182,122.5,0.0381,-0.3782,326659,-0.2129,-0.0655,381.5,-0.0218,0.0311,0.473,0.0391,-0.6658
4/1/19 0:00,33025,"Hollywood, FL",*,241000,0.0042,,335.5,0.0167,,67.75,0.0265,,104,0,0.0833,4,-0.6667,-0.5,64,-0.1579,0.3333,114.5,0.1117,-0.3304,250210,0.0192,0.1449,450,0.0393,0.1278,0.3413,0.0292,-0.4087
4/1/19 0:00,33026,"Hollywood, FL",*,274825,0.0177,,158,-0.0125,,54.25,0.1186,,64,-0.1111,-0.2,0,-1,-1,40,-0.0909,0.25,73.5,0.225,-0.3496,302505,0.0192,0.0897,231.5,0.0523,0.1077,0.4652,0.0902,-0.7119
4/1/19 0:00,33027,"Hollywood, FL",*,312575,-0.0234,,435,0.0308,,52,0.0505,,122,-0.2738,-0.2561,4,0,-0.5,124,0.1923,0.7222,156,0.1064,-0.3684,321986,0.0179,-0.0425,591,0.0497,0.0924,0.3586,0.0245,-0.4815
4/1/19 0:00,33028,"Pembroke Pines, FL",*,443050,0.0091,,107.5,-0.0138,,49.5,-0.0833,,38,-0.1364,-0.05,0,,,22,-0.45,0.8333,34.5,0.2778,-0.5577,457821,0.0282,0.0695,142,0.0441,0.0758,0.3209,0.0732,-1.1235
4/1/19 0:00,33029,"Hollywood, FL",*,473525,0.0013,,201.5,0.0126,,51.5,-0.0096,,84,0.1053,0.1667,4,-0.5,0,50,0.1364,0.0417,71.5,0.1172,-0.4091,511048,0.0058,-0.0482,273,0.038,0.0187,0.3548,0.0332,-0.4683
4/1/19 0:00,33030,"Homestead, FL",,397775,-0.0032,0.062,123.5,-0.0276,0.3571,74.5,-0.1287,-0.057,36,-0.1,0.2857,4,,0,32,0.3333,1.6667,45.5,0.0341,-0.2541,452191,0.0081,-0.0253,169,-0.0117,0.1118,0.3684,0.022,-0.3019
4/1/19 0:00,33031,"Homestead, FL",*,585550,-0.0143,,54,0.0189,-0.0357,77.75,0.1434,-0.0633,14,0.75,0.1667,0,,,6,0.5,-0.5,12,0.2,-0.2941,714387,-0.0184,-0.0654,66,0.0476,-0.0959,0.2222,0.0335,-0.0813
4/1/19 0:00,33032,"Homestead, FL",,273500,-0.0056,-0.0056,283,0.0143,0.3671,62.25,-0.1107,-0.2219,100,0.087,1.0833,4,-0.5,-0.5,60,0.25,0.6667,138.5,0.1352,-0.1178,322731,0.03,-0.0692,421.5,0.0511,0.158,0.4894,0.0521,-0.2691
4/1/19 0:00,33033,"Homestead, FL",,260050,0,0.0612,374.5,-0.0066,0.3668,66.75,0.0269,0.043,122,-0.0469,0.22,12,0,-0.4,70,0.25,0.3462,159.5,-0.0333,-0.1649,262903,0.0056,0.039,534,-0.0148,0.1484,0.4259,-0.0118,-0.2712
4/1/19 0:00,33034,"Homestead, FL",,178075,-0.0107,0.1635,59,-0.0781,0.3721,77.5,0.0265,-0.1389,14,-0.125,-0.3,0,-1,,4,-0.5,-0.5,21.5,-0.0227,-0.3281,271899,0.0074,-0.2916,80.5,-0.064,0.0733,0.3644,0.0207,-0.3798
4/1/19 0:00,33035,"Homestead, FL",,170000,-0.0176,0.0027,149.5,-0.0939,0.3468,91,0,0.4677,44,0.1,0.5714,4,,0,18,-0.25,0.125,68,0.1724,-0.15,203032,0.0073,-0.0207,217.5,-0.0247,0.1387,0.4548,0.1033,-0.2659
4/1/19 0:00,33036,"Islamorada, FL",*,1112550,0.0114,,245.5,-0.0258,,140,0.0769,,32,0,0.1429,0,,,28,0,0.4,9.5,-0.05,-0.525,1582946,0.0185,-0.0362,255,-0.0267,0.3144,0.0387,-0.001,-0.0762
4/1/19 0:00,33037,"Key Largo, FL",,889725,-0.0093,0.0629,546.5,-0.0046,0.1063,128.5,-0.0481,0.0533,68,-0.0556,0.0625,0,-1,-1,78,-0.1875,0.0263,33,-0.175,-0.0571,2163305,-0.0037,-0.0207,579.5,-0.0161,0.0955,0.0604,-0.0125,-0.0105
4/1/19 0:00,33040,"Key West, FL",,651800,-0.005,0.0027,665,-0.0673,0.1176,131.5,0.1336,0.1955,54,-0.3864,-0.2895,6,0.5,0.5,108,-0.1818,0.5882,37.5,0.3889,-0.2788,904125,-0.0268,-0.0466,702.5,-0.0507,0.0858,0.0564,0.0185,-0.031
4/1/19 0:00,33042,"Summerland Key, FL",*,699050,0,0.0145,197.5,-0.0025,0.3527,106.5,-0.0047,,34,0.7,0.2143,2,,,38,0.5833,1.375,8.5,-0.15,-0.3462,1011652,0.0104,-0.0309,206,-0.0096,0.2956,0.043,-0.0075,-0.046
4/1/19 0:00,33043,"Big Pine Key, FL",,487050,-0.0041,0.0846,110.5,-0.0943,0.4932,98.5,0.1796,0.216,16,0,-0.2,4,,,24,-0.1429,1,7.5,0.0714,-0.1667,627118,0.0013,-0.0283,118,-0.0853,0.4217,0.0679,0.0105,-0.0537
4/1/19 0:00,33050,"Marathon, FL",*,583050,0.0069,0.0069,334.5,-0.0415,0.2435,123.25,0.0357,,48,0.7143,0.0909,4,,,52,-0.0714,0.8571,21,0,-0.125,893545,0.0358,0.1725,355.5,-0.0392,0.2133,0.0628,0.0026,-0.0264
4/1/19 0:00,33054,"Opa Locka, FL",*,239950,0.0004,,92,-0.1238,,86.5,0.2536,,34,0.4167,1.8333,0,,-1,14,-0.5,2.5,61,0.0167,0.1091,236132,0.0217,0.1148,153,-0.0727,0.5149,0.663,0.0916,-0.5326
4/1/19 0:00,33055,"Opa Locka, FL",*,284050,-0.0291,,71.5,-0.1063,,56.5,-0.0088,,28,0,0,4,,,14,-0.125,,65.5,0.0397,-0.2557,276546,-0.0069,0.0833,137,-0.042,0.096,0.9161,0.1286,-1.4623
4/1/19 0:00,33056,"Miami Gardens, FL",*,274050,0.0228,0.0542,88,0.0476,,78,-0.1136,0.5146,30,0.0714,0.25,4,,,18,1.25,1.25,48,-0.2,-0.4074,274289,0.0152,0.0908,136,-0.0556,0.0462,0.5455,-0.1688,-1.1076
4/1/19 0:00,33060,"Pompano Beach, FL",,310000,0.012,0.0351,185.5,-0.0678,0.0027,70.5,0.1463,0.0682,42,-0.1923,-0.3438,4,0,0,40,-0.1667,-0.2308,44.5,0.0114,-0.1909,339286,-0.0122,-0.0027,230,-0.0535,-0.0417,0.2399,0.0188,-0.0574
4/1/19 0:00,33062,"Pompano Beach, FL",,400049,0.0025,0.0028,700,-0.0385,-0.0196,93,0.0449,0.0333,130,0.0484,-0.0714,4,-0.5,-0.6667,166,-0.1354,0.1857,84,0.012,-0.2075,796655,0.0054,0.1056,784,-0.0333,-0.0439,0.12,0.006,-0.0285
4/1/19 0:00,33063,"Pompano Beach, FL",,160800,-0.0809,0.0724,399,-0.0221,0.4833,60,0.0526,0.2245,144,0.0909,0.0588,2,-0.8333,-0.5,94,-0.0962,0.2368,124.5,0.1216,-0.0912,185022,-0.0128,0.0583,523.5,0.0087,0.2894,0.312,0.04,-0.1973
4/1/19 0:00,33064,"Pompano Beach, FL",,259050,0.0362,0.036,412.5,-0.0473,0.1555,72.5,0.0069,0.0357,116,0.0357,0.0741,12,2,0.5,86,-0.2586,0.075,102.5,0.0904,-0.1314,730551,0.0463,-0.0698,515,-0.0228,0.0842,0.2485,0.0314,-0.082
4/1/19 0:00,33066,"Pompano Beach, FL",,159950,0,0.084,243,0.0297,0.2211,59.5,0.1442,0.0259,70,-0.2391,-0.0278,2,,-0.5,58,-0.275,-0.0333,49,0.0652,-0.0577,174958,0.0151,0.0751,292,0.0355,0.1633,0.2016,0.0067,-0.0597
4/1/19 0:00,33067,"Pompano Beach, FL",*,515800,-0.0614,,184.5,0.1604,0.0727,56.75,-0.1133,-0.062,68,0.2143,0.1333,0,,-1,48,1,-0.2,44,0,-0.2281,785590,-0.0171,-0.0476,228.5,0.1256,-0.0022,0.2385,-0.0382,-0.0929
4/1/19 0:00,33068,"Pompano Beach, FL",*,222750,-0.0124,,181,-0.0216,,61,0.0991,,72,-0.1,0.2857,6,,0.5,20,-0.4444,0,99,0.2073,-0.0481,209819,-0.0052,0.1992,280,0.0487,0.157,0.547,0.1037,-0.2067
4/1/19 0:00,33069,"Pompano Beach, FL",,199300,0.0022,0.1131,316.5,-0.014,-0.0495,72.25,0.0321,-0.108,96,0.2632,0.3333,6,-0.25,0.5,68,-0.2273,-0.15,71,0.0143,-0.0658,220658,0.0173,0.093,387.5,-0.009,-0.0526,0.2243,0.0063,-0.0039
4/1/19 0:00,33070,"Tavernier, FL",,639050,-0.0162,-0.0448,178,0.0289,0.0854,105.5,0.0048,0.0193,14,-0.5625,-0.3,0,,,34,-0.0556,0.2143,7,-0.125,-0.125,1019404,-0.0026,-0.0702,185,0.0221,0.0756,0.0393,-0.0069,-0.0095
4/1/19 0:00,33073,"Pompano Beach, FL",*,383950,-0.0029,,134.5,-0.0182,,55.5,0.1809,,48,0,0.5,2,,,38,0.0556,0.3571,47,0.3056,0.175,385378,-0.0109,-0.0196,181.5,0.0491,0.2517,0.3494,0.0867,-0.0315
4/1/19 0:00,33076,"Pompano Beach, FL",*,649725,0.016,-0.0446,367.5,0.0411,0.3561,66,-0.0149,,126,0.26,0.125,12,0.5,2,120,0.1111,0.25,72,-0.027,-0.2577,751836,0.0145,-0.0273,439.5,0.0293,0.1943,0.1959,-0.0137,-0.162
4/1/19 0:00,33109,"Miami Beach, FL",,3912550,0,0.0646,112,-0.0175,0.2043,181.5,0.171,-0.1459,6,-0.25,-0.5,0,,,8,0,1,5.5,0.375,-0.3125,5985780,-0.0501,-0.0419,117.5,-0.0042,0.1634,0.0491,0.014,-0.0369
4/1/19 0:00,33125,"Miami, FL",,325050,0.0085,0.0236,108,0.125,0.2,84.5,-0.0611,-0.1716,18,-0.3571,-0.25,2,,-0.5,16,0,0.3333,18.5,-0.075,-0.5132,331232,0.0185,0.0383,126.5,0.0905,-0.0117,0.1713,-0.037,-0.2509
4/1/19 0:00,33126,"Miami, FL",,228050,0.0411,0.0459,121,0,0.1415,58.75,-0.0447,-0.0524,38,-0.1364,0.1875,2,,-0.5,12,-0.25,-0.25,50,0.25,-0.2188,253896,0.0198,0.0939,171,0.0621,0.0059,0.4132,0.0826,-0.1906
4/1/19 0:00,33127,"Miami, FL",,400049.75,0.0667,0.0013,82,-0.1087,0.0513,139.5,-0.0638,0.1529,18,-0.1,-0.25,2,-0.5,,12,-0.25,0,24.5,-0.0926,-0.3553,537129,0.0101,0.2103,106.5,-0.105,-0.0819,0.2988,0.0053,-0.1884
4/1/19 0:00,33129,"Miami, FL",,597050,0.0119,0.0293,349.5,-0.0319,0.0655,129,0.0488,0.0617,52,0.4444,-0.1875,0,,-1,56,0.1667,0.4,34.5,0.15,-0.1375,1007229,0.0317,0.0136,384,-0.0179,0.0435,0.0987,0.0156,-0.0232
4/1/19 0:00,33130,"Miami, FL",,437375,-0.0061,-0.0282,725,0.0028,-0.0136,172.25,-0.0101,0.0567,102,0.8214,0.5,8,0,1,76,-0.2083,0,46.5,0.1625,-0.0313,556307,-0.0198,-0.0049,771.5,0.0111,-0.0147,0.0641,0.0088,-0.0012
4/1/19 0:00,33131,"Miami, FL",,509800,-0.0178,0.0197,1455.5,-0.0205,-0.0579,173.75,0.0102,0.2066,134,-0.1829,-0.141,14,2.5,0.1667,164,-0.0238,0.1389,92,0.0698,-0.1068,816624,-0.0161,0.0431,1547.5,-0.0156,-0.061,0.0632,0.0053,-0.0035
4/1/19 0:00,33132,"Miami, FL",,478274.75,-0.0037,0.1386,764,0.0119,0.0791,136.5,-0.0109,-0.0586,86,-0.2037,0.1316,6,-0.25,0.5,88,0.0476,-0.1538,40.5,-0.25,-0.19,731333,0.0183,0.045,804.5,-0.0056,0.0613,0.053,-0.0185,-0.0176
4/1/19 0:00,33133,"Miami, FL",,1145050,-0.0214,0.1507,623.5,0.0289,0.1742,116.25,-0.0393,0.1286,102,0.02,-0.0556,8,1,1,100,0,0.087,101,0.1099,-0.2171,1792114,-0.025,0.0128,724.5,0.0395,0.0977,0.162,0.0118,-0.0809
4/1/19 0:00,33134,"Miami, FL",,618550,-0.0008,0.0404,387.5,0.0333,0.104,85,-0.1327,0.0494,92,0.0952,0.0455,4,,0,70,0.0938,0.4583,63.5,0.0763,-0.2701,870543,0.0096,0.0223,451,0.0392,0.0297,0.1639,0.0065,-0.084
4/1/19 0:00,33135,"Miami, FL",,399300,-0.0309,0.0791,39,-0.025,0.3448,85.5,0.0688,0.3571,12,2,0.5,0,,,6,-0.25,0.5,13,0.0833,-0.1875,442901,-0.0004,0.059,52,0,0.1556,0.3333,0.0333,-0.2184
4/1/19 0:00,33136,"Miami, FL",,288050,0.007,0.0473,33.5,-0.0694,0.5952,102.25,0.1175,0.0936,4,-0.5,0,0,,,4,-0.6667,0,2,-0.5,-0.7143,517207,0.1341,0.0572,35.5,-0.1125,0.2679,0.0597,-0.0514,-0.2736
4/1/19 0:00,33137,"Miami, FL",,595050,0,0.1226,1065.5,0.0235,0.3874,145.25,0.0157,0.1173,114,-0.2083,0.0179,4,-0.6667,0,152,-0.1163,0.52,53.5,-0.0776,0.0094,953029,0.0534,0.0798,1119,0.0182,0.363,0.0502,-0.0055,-0.0188
4/1/19 0:00,33138,"Miami, FL",,592050,-0.0117,0.0296,377,-0.0182,0.1529,96.5,-0.0052,0.1221,58,-0.1944,-0.1471,4,0,-0.5,68,-0.2609,-0.0556,39,0.1471,-0.5,787968,-0.0254,0.0068,416,-0.0048,0.0272,0.1034,0.0149,-0.1351
4/1/19 0:00,33139,"Miami Beach, FL",,439050,-0.0023,-0.0559,1969.5,-0.0407,0.029,136,0.0382,0.0502,234,-0.025,0.0086,22,0.375,0.1,278,-0.109,0.0072,117.5,0.1085,-0.3129,1465423,-0.0381,-0.0889,2087,-0.0333,0.001,0.0597,0.008,-0.0297
4/1/19 0:00,33140,"Miami Beach, FL",,673800,0.0365,-0.0063,948,-0.0073,0.026,140.5,0.0331,0.0407,94,-0.1296,-0.1607,8,-0.3333,-0.6,138,-0.0143,0.0147,65,-0.0441,-0.3011,1939665,0.0187,-0.0313,1013,-0.0098,-0.0039,0.0686,-0.0026,-0.0321
4/1/19 0:00,33141,"Miami Beach, FL",,431050,-0.0202,-0.041,949,0.0096,-0.0021,115,-0.0171,-0.0086,140,-0.0789,0.0294,10,0.25,-0.375,164,0.025,0.0513,86,0.0238,-0.1731,1072090,-0.0202,0.1092,1035,0.0107,-0.019,0.0906,0.0013,-0.0187
4/1/19 0:00,33142,"Miami, FL",,246050,0.025,0.0885,69,-0.08,0.0615,71,0.1639,-0.2718,24,-0.3333,0,8,,1,6,-0.5,-0.5,58.5,-0.0085,-0.2866,251839,-0.0001,-0.0003,127.5,-0.0485,-0.1327,0.8478,0.0612,-0.4137
4/1/19 0:00,33143,"Miami, FL",,993800,-0.0025,0.0192,344.5,-0.0129,0.2903,93.75,0.0081,0.0653,64,0.1429,-0.2727,2,-0.5,-0.5,64,0,0.4545,45,-0.1,-0.4,2036242,-0.0247,-0.0498,389.5,-0.0238,0.1389,0.1306,-0.0126,-0.1503
4/1/19 0:00,33144,"Miami, FL",,401175,0.0419,0.0181,51.5,0.1444,0.3205,75.5,0.1103,0.6413,20,0.25,0,0,,,10,-0.375,-0.1667,23,-0.1154,-0.2813,455946,0.0417,0.2129,74.5,0.0493,0.0493,0.4466,-0.1312,-0.3739
4/1/19 0:00,33145,"Miami, FL",,459050,-0.0169,0,153.5,0.0302,-0.0346,74.25,-0.01,-0.0719,42,0.05,0.3125,2,,,38,0.0556,0.1875,47,0.2051,0.119,469051,-0.0243,0.0085,200.5,0.0665,-0.0025,0.3062,0.0444,0.042
4/1/19 0:00,33146,"Miami, FL",,1011550,0.0121,-0.072,197.5,0.1222,0.4107,74.5,0.0493,-0.1629,38,-0.2083,0.0556,0,-1,,28,-0.125,0.75,16.5,-0.175,-0.5,1435562,-0.002,-0.0128,214,0.0918,0.237,0.0835,-0.0301,-0.1522
4/1/19 0:00,33147,"Miami, FL",*,231175,0.0093,,115.5,-0.0212,,68,-0.15,,38,0.3571,0.1875,4,0,0,26,0.0833,2.25,51.5,-0.1557,-0.4462,235880,-0.085,0.1152,167,-0.067,0.0121,0.4459,-0.0711,-0.8458
4/1/19 0:00,33149,"Key Biscayne, FL",,1599050,0,0.0041,446,-0.0133,0.0324,165,0.0092,0.3147,40,-0.375,-0.4118,0,,-1,58,0.1154,-0.0938,23.5,-0.0962,-0.5804,2619634,0.0227,-0.01,469.5,-0.0178,-0.0379,0.0527,-0.0048,-0.0769
4/1/19 0:00,33150,"Miami, FL",,298937.5,0.0487,0.0133,75,-0.1758,0.1364,84.25,0.1541,0.1541,22,0.375,-0.0833,2,,,10,-0.6429,-0.5,36.5,0.46,-0.2234,332394,0.0425,0.022,111.5,-0.0388,-0.0133,0.4867,0.2119,-0.2255
4/1/19 0:00,33154,"Miami Beach, FL",*,850050,-0.0449,,718.5,-0.0238,-0.0021,143.25,-0.0052,0.038,86,-0.0652,0.1316,10,,-0.375,102,0.02,0.275,54.5,-0.0091,-0.3101,2056175,-0.0519,-0.0732,773,-0.0228,-0.0325,0.0759,0.0011,-0.0339
4/1/19 0:00,33155,"Miami, FL",,470000,-0.0105,0.0317,193,0.0052,0.1768,76,0.1515,0.034,46,-0.1786,-0.0417,2,,-0.5,52,0.0833,-0.0714,57,0.1633,-0.3936,546804,-0.0239,0.017,250,0.0373,-0.031,0.2953,0.0401,-0.2778
4/1/19 0:00,33156,"Miami, FL",,1248050,0.04,-0.1073,473,0.0216,0.1316,93.5,-0.1095,0.2143,92,-0.0417,0,2,,,92,0.15,0.2105,56,0.4,-0.3,2351411,-0.0433,0.0579,529,0.0517,0.0622,0.1184,0.032,-0.073
4/1/19 0:00,33157,"Miami, FL",,485050,-0.0082,-0.0779,328.5,0.07,0.2303,75.25,0.0308,0.2974,96,-0.04,-0.0769,2,,-0.5,64,-0.2381,0.3333,95,0.044,-0.375,519788,0.0062,-0.0298,423.5,0.0641,0.0107,0.2892,-0.0072,-0.2801
4/1/19 0:00,33158,"Miami, FL",,825050,0.0721,-0.0808,71,0.029,-0.1341,61.25,-0.4082,-0.2438,18,0.125,-0.1,0,,-1,12,0.5,-0.5714,10.5,-0.125,-0.4167,1129466,0.0437,-0.0864,81.5,0.0062,-0.185,0.1479,-0.026,-0.0716
4/1/19 0:00,33160,"North Miami Beach, FL",,725050,0.0083,-0.0062,2639.5,-0.0099,0.1156,149.5,-0.0099,0.0455,294,-0.0926,-0.0813,26,-0.0714,0.0833,350,-0.0591,0.1218,150.5,0.1148,-0.236,1418113,0.0082,-0.0029,2790,-0.0039,0.0886,0.057,0.0064,-0.0262
4/1/19 0:00,33161,"Miami, FL",,329050,0.0123,0.1077,195.5,0.0683,0.1994,68.75,-0.0833,-0.1297,58,0.1154,0.3182,6,0.5,0.5,34,0.0625,0.2143,58.5,0.0086,-0.4375,340632,0.0549,0.0394,254,0.0539,-0.0487,0.2992,-0.0177,-0.3388
4/1/19 0:00,33162,"Miami, FL",*,267275,-0.0099,,171,-0.05,,83,-0.0568,,60,0.6667,0.875,4,0,,32,0.1429,1.6667,63.5,0.3804,-0.2063,263194,-0.0274,0.0648,234.5,0.0376,0.2026,0.3713,0.1158,-0.3243
4/1/19 0:00,33165,"Miami, FL",*,449975,0.0011,,142,-0.1069,,57,0.0088,,44,-0.0833,0.375,0,,,36,0.2857,1.25,61,0.0167,-0.1159,479011,0.0185,0.0383,203,-0.0731,0.2454,0.4296,0.0522,-0.3045
4/1/19 0:00,33166,"Miami, FL",,414550,0.0122,0.0873,189,0.05,0.1813,111,0,0.0725,40,0.1111,0.25,0,,,24,0,0.5,34.5,-0.2159,-0.2333,448489,-0.0045,0.1194,223.5,-0.0022,0.0902,0.1825,-0.0619,-0.0987
4/1/19 0:00,33167,"Miami, FL",*,250049.5,0.0204,,43.5,0.0357,,48.5,-0.2971,,18,0.125,1.25,0,,,8,0,0,23.5,0.3056,-0.4125,253181,0.042,-0.0109,67,0.1167,0.0469,0.5402,0.1117,-1.1264
